depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
6.890000 15.149220 15.695584 16.199009
6.900000 15.155617 15.701343 16.204443
6.910000 15.162015 15.708068 16.209876
6.920000 15.168413 15.716600 16.215309
6.930000 15.174811 15.723313 16.220742
6.940000 15.181208 15.729729 16.226175
6.950000 15.187606 15.736391 16.231608
6.960000 15.194004 15.743872 16.237041
6.970000 15.200402 15.751354 16.242474
6.980000 15.206800 15.758523 16.247907
6.990000 15.213197 15.766084 16.253340
7.000000 15.219379 15.773798 16.258773
7.010000 15.224018 15.779702 16.264206
7.020000 15.228656 15.785156 16.269640
7.030000 15.233295 15.792379 16.275073
7.040000 15.237934 15.799311 16.280506
7.050000 15.242573 15.804904 16.285939
