age(kyr) mean(permil) sigma(permil)
86.200000 3.847917 0.114173
86.300000 3.869752 0.114129
86.400000 3.891667 0.114211
86.500000 3.913594 0.114447
86.600000 3.935469 0.114829
86.700000 3.957220 0.115322
86.800000 3.978775 0.115873
86.900000 4.000066 0.116421
87.000000 4.021039 0.116906
87.100000 4.041644 0.117267
87.200000 4.061838 0.117459
87.300000 4.081591 0.117446
87.400000 4.100873 0.117208
87.500000 4.119622 0.116754
87.600000 4.137743 0.116109
87.700000 4.155133 0.115309
87.800000 4.171669 0.114392
87.900000 4.187224 0.113393
88.000000 4.201659 0.112346
88.100000 4.214835 0.111284
88.200000 4.226604 0.110242
88.300000 4.236826 0.109260
88.400000 4.245368 0.108382
88.500000 4.252109 0.107656
88.600000 4.256954 0.107133
88.700000 4.259841 0.106853
88.800000 4.260754 0.106851
88.900000 4.259732 0.107139
89.000000 4.256880 0.107709
89.100000 4.252367 0.108519
89.200000 4.246404 0.109507
89.300000 4.239193 0.110601
89.400000 4.230919 0.111736
89.500000 4.221748 0.112852
89.600000 4.211810 0.113902
89.700000 4.201201 0.114851
89.800000 4.190002 0.115668
89.900000 4.178279 0.116335
90.000000 4.166096 0.116839
90.100000 4.153519 0.117168
90.200000 4.140635 0.117313
90.300000 4.127543 0.117257
90.400000 4.114350 0.116985
90.500000 4.101168 0.116491
90.600000 4.088117 0.115780
90.700000 4.075329 0.114876
90.800000 4.062945 0.113818
90.900000 4.051110 0.112664
91.000000 4.039966 0.111482
91.100000 4.029629 0.110341
91.200000 4.020182 0.109303
91.300000 4.011666 0.108411
91.400000 4.004081 0.107685
91.500000 3.997389 0.107119
91.600000 3.991528 0.106696
91.700000 3.986416 0.106389
91.800000 3.981963 0.106177
91.900000 3.978079 0.106043
92.000000 3.974687 0.105976
92.100000 3.971716 0.105970
92.200000 3.969095 0.106026
92.300000 3.966759 0.106146
92.400000 3.964655 0.106329
92.500000 3.962731 0.106573
