depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
15.080000 107.155282 107.821425 108.319368
15.130000 107.595220 108.133956 108.598837
15.180000 107.978268 108.448079 108.898186
15.230000 108.362074 108.814355 109.259344
15.280000 108.713838 109.203761 109.733614
15.330000 109.092032 109.581497 110.186455
15.380000 109.334147 109.974451 110.646749
15.430000 109.684093 110.379198 110.919337
15.480000 110.005400 110.727671 111.355959
15.530000 110.363278 111.079712 111.708552
15.580000 110.771089 111.479166 112.165677
15.630000 111.132533 111.809515 112.471938
15.680000 111.553142 112.182302 112.885899
15.730000 111.984249 112.540662 113.233807
15.780000 112.313563 112.928875 113.654700
15.830000 112.675011 113.285226 114.142880
15.880000 112.933514 113.622590 114.519270
15.930000 113.163253 113.954502 114.985641
15.980000 113.414365 114.241132 115.449699
16.030000 113.733620 114.543211 115.937298
16.080000 114.019216 114.852939 116.251267
16.130000 114.267631 115.161934 116.631722
16.180000 114.541142 115.508505 116.999017
