age(kyr) mean(permil) sigma(permil)
80.600000 3.963569 0.104063
80.700000 3.950175 0.098696
80.800000 3.939465 0.097255
80.900000 3.930228 0.098347
81.000000 3.920909 0.099129
81.100000 3.910896 0.101097
81.200000 3.899791 0.103106
81.300000 3.886507 0.106641
81.400000 3.869859 0.109963
81.500000 3.851757 0.111227
81.600000 3.830683 0.109042
81.700000 3.808303 0.103562
81.800000 3.793057 0.098838
81.900000 3.788271 0.097506
82.000000 3.789442 0.097836
82.100000 3.792786 0.097637
82.200000 3.795531 0.097723
82.300000 3.794134 0.096828
82.400000 3.790552 0.096179
82.500000 3.783647 0.095082
82.600000 3.775934 0.093323
82.700000 3.768879 0.093006
82.800000 3.762969 0.094052
82.900000 3.757283 0.094136
83.000000 3.750845 0.094280
83.100000 3.742510 0.094133
83.200000 3.734844 0.094098
83.300000 3.730075 0.094388
83.400000 3.724026 0.093589
83.500000 3.716715 0.093887
83.600000 3.708676 0.095910
83.700000 3.699084 0.098748
83.800000 3.687582 0.100852
83.900000 3.675128 0.103701
84.000000 3.663726 0.105554
84.100000 3.648439 0.104049
84.200000 3.632642 0.100826
84.300000 3.618511 0.097101
84.400000 3.609501 0.094301
84.500000 3.607514 0.093410
84.600000 3.607050 0.091986
84.700000 3.606136 0.091029
84.800000 3.603915 0.091551
84.900000 3.602034 0.092316
85.000000 3.601517 0.094015
85.100000 3.604589 0.095917
85.200000 3.613462 0.097939
85.300000 3.628754 0.100499
85.400000 3.648822 0.102923
85.500000 3.671390 0.105243
85.600000 3.696915 0.108502
85.700000 3.722768 0.111819
85.800000 3.749226 0.115886
85.900000 3.774286 0.117522
86.000000 3.798546 0.117019
86.100000 3.822521 0.114007
86.200000 3.845045 0.109647
86.300000 3.865994 0.104208
86.400000 3.883888 0.098405
86.500000 3.898631 0.094770
86.600000 3.910423 0.094529
86.700000 3.922183 0.096872
86.800000 3.937323 0.101157
86.900000 3.956676 0.106486
87.000000 3.978010 0.110785
87.100000 4.000246 0.112936
87.200000 4.022465 0.114860
87.300000 4.041705 0.119130
87.400000 4.057270 0.125243
