age(kyr) mean(permil) sigma(permil)
52.400000 3.974299 0.201684
52.500000 3.975565 0.202182
52.600000 3.976716 0.202724
52.700000 3.978134 0.203276
52.800000 3.979579 0.203889
52.900000 3.981064 0.204566
53.000000 3.982422 0.205274
53.100000 3.983685 0.206025
53.200000 3.984844 0.206820
53.300000 3.985941 0.207669
53.400000 3.986872 0.208580
53.500000 3.987769 0.209549
53.600000 3.988775 0.210574
53.700000 3.989445 0.211633
53.800000 3.989927 0.212726
53.900000 3.990214 0.213850
54.000000 3.990254 0.215014
54.100000 3.990099 0.216201
54.200000 3.989890 0.217428
54.300000 3.989606 0.218696
54.400000 3.989312 0.219983
54.500000 3.989074 0.221207
54.600000 3.988584 0.222414
54.700000 3.988037 0.223612
54.800000 3.987585 0.224826
54.900000 3.987165 0.226080
55.000000 3.986746 0.227359
55.100000 3.986353 0.228654
55.200000 3.986014 0.229943
55.300000 3.985650 0.231265
55.400000 3.985240 0.232572
55.500000 3.984833 0.233853
55.600000 3.984445 0.235111
55.700000 3.984018 0.236362
55.800000 3.983462 0.237628
55.900000 3.982908 0.238898
56.000000 3.982350 0.240161
56.100000 3.981843 0.241463
56.200000 3.981395 0.242753
56.300000 3.980988 0.244028
56.400000 3.980609 0.245290
56.500000 3.980227 0.246530
56.600000 3.979836 0.247762
56.700000 3.979423 0.248989
56.800000 3.978985 0.250216
56.900000 3.978499 0.251427
57.000000 3.978012 0.252616
57.100000 3.977526 0.253784
57.200000 3.977046 0.254943
57.300000 3.976598 0.256097
57.400000 3.976167 0.257244
57.500000 3.975736 0.258374
57.600000 3.975305 0.259487
57.700000 3.974870 0.260584
57.800000 3.974420 0.261671
57.900000 3.973970 0.262742
58.000000 3.973521 0.263797
58.100000 3.973072 0.264837
58.200000 3.972624 0.265862
58.300000 3.972176 0.266873
58.400000 3.971729 0.267869
58.500000 3.971282 0.268852
58.600000 3.970836 0.269823
58.700000 3.970390 0.270781
58.800000 3.969945 0.271728
58.900000 3.969500 0.272664
59.000000 3.969055 0.273589
59.100000 3.968611 0.274505
59.200000 3.968168 0.275412
59.300000 3.967725 0.276311
59.400000 3.967282 0.277201
59.500000 3.966840 0.278085
59.600000 3.966398 0.278960
59.700000 3.965957 0.279830
59.800000 3.965516 0.280692
59.900000 3.965076 0.281548
60.000000 3.964636 0.282399
