age(kyr) mean(permil) sigma(permil)
46.300000 4.508860 0.134433
46.400000 4.503358 0.134272
46.500000 4.497535 0.134420
46.600000 4.491481 0.135084
46.700000 4.485544 0.136237
46.800000 4.479602 0.137797
46.900000 4.473226 0.139739
47.000000 4.466732 0.142242
47.100000 4.460266 0.145203
47.200000 4.453431 0.148421
47.300000 4.446883 0.151727
47.400000 4.441244 0.154968
47.500000 4.436138 0.158023
47.600000 4.431683 0.160687
47.700000 4.428165 0.162917
47.800000 4.425540 0.164633
47.900000 4.424214 0.165883
48.000000 4.424215 0.166697
48.100000 4.425222 0.167065
48.200000 4.427032 0.166936
48.300000 4.429038 0.166361
48.400000 4.431419 0.165398
48.500000 4.434423 0.164159
48.600000 4.437891 0.162769
48.700000 4.441842 0.161343
48.800000 4.446066 0.160016
48.900000 4.449988 0.158823
49.000000 4.454000 0.157744
49.100000 4.457749 0.156917
49.200000 4.461203 0.156330
49.300000 4.464414 0.155690
49.400000 4.467247 0.155022
49.500000 4.470115 0.154327
49.600000 4.472761 0.153585
49.700000 4.475242 0.152837
49.800000 4.477776 0.151905
49.900000 4.480238 0.151013
50.000000 4.482411 0.150227
50.100000 4.484451 0.149433
50.200000 4.486155 0.148629
50.300000 4.487440 0.147771
50.400000 4.488528 0.146858
50.500000 4.489148 0.145809
50.600000 4.489264 0.144669
50.700000 4.488901 0.143446
50.800000 4.488251 0.142371
50.900000 4.486932 0.141407
51.000000 4.485073 0.140620
51.100000 4.483047 0.139977
51.200000 4.480625 0.139451
51.300000 4.477560 0.138982
51.400000 4.474179 0.138401
51.500000 4.470207 0.137888
51.600000 4.466156 0.137402
51.700000 4.461999 0.137014
51.800000 4.457265 0.136477
51.900000 4.451876 0.135994
52.000000 4.446157 0.135558
52.100000 4.439608 0.135246
52.200000 4.432716 0.134969
52.300000 4.426119 0.134775
52.400000 4.419597 0.134615
52.500000 4.412724 0.134326
52.600000 4.405591 0.133919
52.700000 4.398750 0.133466
52.800000 4.392273 0.133007
52.900000 4.386301 0.132603
53.000000 4.380615 0.132087
53.100000 4.375784 0.131507
53.200000 4.371389 0.130897
53.300000 4.367476 0.130240
53.400000 4.364675 0.129664
53.500000 4.362770 0.129253
53.600000 4.361831 0.128989
53.700000 4.361527 0.128877
53.800000 4.361766 0.128751
53.900000 4.362067 0.128794
54.000000 4.363461 0.128861
54.100000 4.365430 0.128897
54.200000 4.368085 0.128923
54.300000 4.371464 0.128873
54.400000 4.374798 0.128750
54.500000 4.378263 0.128670
54.600000 4.381939 0.128608
54.700000 4.385819 0.128582
54.800000 4.389921 0.128525
54.900000 4.394852 0.128372
55.000000 4.400442 0.128155
55.100000 4.406294 0.128031
55.200000 4.412285 0.127949
55.300000 4.418136 0.127960
55.400000 4.424357 0.127963
55.500000 4.430123 0.127897
55.600000 4.435290 0.127705
55.700000 4.439904 0.127504
55.800000 4.444431 0.127358
55.900000 4.448441 0.127335
56.000000 4.451656 0.127243
56.100000 4.453715 0.127199
56.200000 4.454508 0.127204
56.300000 4.453606 0.127285
56.400000 4.450783 0.127592
56.500000 4.446361 0.127930
56.600000 4.440918 0.128269
56.700000 4.434578 0.128775
56.800000 4.427130 0.129413
56.900000 4.419193 0.130150
57.000000 4.410858 0.130859
57.100000 4.402470 0.131508
57.200000 4.394153 0.132016
57.300000 4.386391 0.132523
57.400000 4.378797 0.133079
57.500000 4.371271 0.133647
57.600000 4.364010 0.134221
57.700000 4.357025 0.134847
57.800000 4.350168 0.135511
57.900000 4.343179 0.136088
58.000000 4.336552 0.136671
58.100000 4.330194 0.137228
58.200000 4.324126 0.137745
58.300000 4.318536 0.138264
58.400000 4.313440 0.138855
58.500000 4.308854 0.139409
58.600000 4.304732 0.139863
58.700000 4.301266 0.140112
58.800000 4.298536 0.140189
58.900000 4.297111 0.140164
59.000000 4.297323 0.139911
59.100000 4.299183 0.139337
59.200000 4.302497 0.138606
59.300000 4.306843 0.137778
59.400000 4.312522 0.136828
59.500000 4.319318 0.135752
59.600000 4.326621 0.134549
59.700000 4.334095 0.133315
59.800000 4.342038 0.131990
59.900000 4.350058 0.130647
60.000000 4.358060 0.129359
60.100000 4.365888 0.128081
60.200000 4.373856 0.126783
60.300000 4.381937 0.125552
60.400000 4.389938 0.124453
60.500000 4.397742 0.123498
